Field Type,ID,Field Name,Original Text,Translated Text
DictKey_subtitle_,1971,DictKey_subtitle_1971,"DAVY:  At least you weren’t on the ground…\
\",Davy：至少你不在地面上……
DictKey_subtitle_,1973,DictKey_subtitle_1973,"DAVY:  Hell Steep, yeah...a lot of danger close as well.  You know as impersonal as the prosecution of a target can be in an airplane…\",Davy：Steep，是的……有很多危险距离的支援任务。但你知道的，在座舱里飞这种危险动作，其实就是很冷静的机械式执行，并没有什么情绪……
DictKey_subtitle_,1975,DictKey_subtitle_1975,DAVY:....it sure feels more personal when you’ve got a FAC scared out of his wits trying to talk you on target to save the lives of him and his buddies.\,Davy：……但当你遇到一个被吓坏了的前线空中管制员（FAC）疯狂的喊叫着，引导你攻击目标，来拯救他和他的战友的生命时，那种感觉，就很难保持冷静了。
DictKey_subtitle_,1977,DictKey_subtitle_1977,"DAVY:  I think we’ll dominate the air, Iran has teeth sure, but we have too much strength for them in the air.\",Davy：我认为我们会很快掌握制空权。伊朗确实有些实力，但他们和我们的空中力量相比，势力差距太悬殊了。
DictKey_subtitle_,1981,DictKey_subtitle_1981,"DAVY:  It’s the ground that concerns me, we don’t have a great track record of toppling regimes then stabilising and transitioning countries in this part of the world do we.\",Davy：我担心的是地面战斗。在这个地区，当我们推翻一个政权后，在稳定当地秩序和实现社会过渡方面，我们可没什么好成绩，不是吗？
DictKey_subtitle_,1983,DictKey_subtitle_1983,DAVY:  I mean we might smash the IRGC like we smashed the Iraqis in ‘91 and ‘03...but what after?  That’s always the hard bit.   But whatever happens at least there will be CAS on hand.\,Davy：我的意思是，我们可能会像在91和03年击溃伊拉克人一样击溃伊朗卫队（IRGC）……但之后呢？这往往才是最难的部分。但无论发生什么，还是少不了我们的近距离空中支援（CAS）待命。
DictKey_subtitle_,2023,DictKey_subtitle_2023,PLAYER:  Because my surname is Hill I used to say I was born to run up hills and we used to make it a thing whenever we were on a night out.,玩家：因为我的姓是Hill（意为山丘），我常说我天生就是为了登山，我们每次晚上外出时都会这样说。
DictKey_subtitle_,2069,DictKey_subtitle_2069,"DAVY:  Ok pilot good work today, I’ll follow you in and watch you down.  When back on the ground taxi back to the 74th’s parking area.  I’ll see you later for the debrief, Gunman 1-1 out.",Davy：好的，飞行员，今天干得不错，我会跟随你并看着你降落。回到地面后，滑行回第74中队的停机区。稍后任务讲评时见。Gunman 1-1完毕。
DictKey_subtitle_,2071,DictKey_subtitle_2071,DAVY:  That’s why we train so hard for the CAS mission and work on avoiding blue on blues.  I’ve seen what it does to both the ground forces and the pilot...it ain’t good anyway you look at it.,Davy：这就是为什么我们为近距离空中支援（CAS）任务进行艰苦训练，并努力避免误伤（blue on blues）。我见过这种事对地面部队和飞行员的影响……无论对谁都不是好结局。
DictKey_subtitle_,2236,DictKey_subtitle_2236,DAVY:  40 Q BM 12861 35616.\,Davy：40 Q BM 12861 35616。
DictKey_subtitle_,2274,DictKey_subtitle_2274,DAVY:  Gunman 2-1 I have one more test for you.  Let’s evaluate how effective you are at coordinating attacks with others.\,Davy：Gunman 2-1，我还有一个考核给你。我们评估一下你在与别人协同攻击方面的效率。
DictKey_subtitle_,2276,DictKey_subtitle_2276,"DAVY:  We’re going to attack a pair of targets, I will drop first with a GBU-12 on one target.  I want you to follow me in and hit the second target within 30 seconds of my bomb.\",Davy：我们要攻击两个目标，我会先用GBU-12攻击其中一个。我希望你在我的炸弹投下后30秒内跟进，攻击第二个。
DictKey_subtitle_,2278,DictKey_subtitle_2278,"DAVY:  The targets are a pair of BRDM’s, you’ll find them within the square container boxes on the range.\",Davy：目标是两辆战斗侦察巡逻车（BRDM），它们位于呈矩形堆叠的集装箱堆场中。
DictKey_subtitle_,2280,DictKey_subtitle_2280,"DAVY:  I'll take the south target, you take the north.  Let me know when you have tally.\",Davy：我攻击南边的目标，你攻击北边的。看到目标时通知我。
DictKey_subtitle_,2286,DictKey_subtitle_2286,"DAVY:  Ok Gunman 2-1.  I’m going to start my attack, when I start my attack run I want you to slot in behind me.  Be ready to release when I do.  I want to see that target burning with 30 seconds of my hit.  I’m going to attack along the 148 radial.\",Davy：好的，Gunman 2-1。我将开始攻击，当我开始攻击时，我希望你跟在我后面。准备好在我投弹时投放。我希望在我命中后30秒内看到目标摧毁。我将沿着148径向攻击。
DictKey_subtitle_,2288,DictKey_subtitle_2288,PLAYER:  Tally target.\,玩家：目视目标。
DictKey_subtitle_,2290,DictKey_subtitle_2290,PLAYER:  Copy lead.\,玩家：收到，长机。
DictKey_subtitle_,2297,DictKey_subtitle_2297,DAVY:  Inbound on target.,Davy：进入攻击航线。
DictKey_subtitle_,2299,DictKey_subtitle_2299,DAVY:  One away.,Davy：一枚投出。
DictKey_subtitle_,2301,DictKey_subtitle_2301,,
DictKey_subtitle_,2303,DictKey_subtitle_2303,"DAVY:  Well done Gunman 2-1, target destroyed!  Looks like you know what you’re doing.",Davy：干得好，Gunman 2-1，目标已摧毁！看来你很清楚自己在做什么。
DictKey_subtitle_,2305,DictKey_subtitle_2305,"DAVY:  Time’s up Gunman 2-1, you didn't kill the target in time.  We better get you some more time on the range, I’m going to need to see you do better when we do this for real.",Davy：时间到了，Gunman 2-1，你没能及时摧毁目标。你最好在靶场多花点时间，我希望在实战中看到你表现得更好。
DictKey_subtitle_,2320,DictKey_subtitle_2320,DAVY:  Gunman 1-1 you killed the target too early!  I think you need some more practice at coordinating your attacks.\,Davy：Gunman 1-1，你过早摧毁了目标！我认为你需要更多练习来协调你的攻击。
